10.6238	1.4962	4.72965	1.127	10.9084	1.70343	10.6069	1.49721	4.93014	1.33298	0.0930698	0.0829593	0.823775	0.914717
10.8416	1.51862	4.70035	1.04213	10.7313	1.45265	10.853	1.56549	4.90794	1.39701	0.0919449	0.0822676	0.814312	0.905192
11.1133	1.55921	4.89289	1.02363	11.4783	1.42876	11.0979	1.637	4.8844	1.46213	0.0908746	0.0821637	0.804561	0.896907
11.3957	1.60551	4.96271	1.00191	11.587	1.61462	11.3416	1.71179	4.85948	1.52832	0.0901898	0.0828044	0.795306	0.890044
11.6273	1.64506	4.86666	0.966693	11.4763	1.53917	11.584	1.78992	4.83313	1.59551	0.0893972	0.0847214	0.786233	0.884964
11.8538	1.71606	4.83285	1.0297	11.7788	1.74591	11.8251	1.87144	4.80531	1.66366	0.0885019	0.0869181	0.777459	0.880164
12.1146	1.80038	4.99344	1.13415	12.136	2.14937	12.0647	1.95639	4.77598	1.73273	0.0878426	0.0889923	0.76963	0.875007
12.3596	1.83024	4.98862	1.06552	12.3226	1.78353	12.3029	2.04482	4.74508	1.80265	0.0872959	0.0934388	0.762227	0.8723
12.6193	1.87811	5.09554	1.0642	12.5457	1.77728	12.5394	2.13677	4.71257	1.87338	0.0871471	0.0997133	0.756268	0.871031
12.8194	2.03414	4.98142	1.34315	12.5924	2.17509	12.7743	2.23227	4.67842	1.94485	0.0864933	0.102669	0.749761	0.866372
13.0904	2.14264	5.1303	1.46784	13.2198	2.6644	13.0075	2.33137	4.64258	2.01701	0.0864228	0.105083	0.745424	0.861174
13.2971	2.29869	5.02665	1.69302	13.0875	2.40708	13.2388	2.43409	4.605	2.08981	0.0859601	0.105761	0.740438	0.854498
13.472	2.426	4.61268	1.76828	12.7087	3.12439	13.4682	2.54047	4.56565	2.16317	0.0851312	0.105935	0.733312	0.848011
13.721	2.55238	4.64004	1.86064	13.836	2.62479	13.6955	2.65053	4.52448	2.23703	0.0843969	0.105793	0.726535	0.841563
13.9423	2.64993	4.58353	1.86725	13.8302	2.73893	13.9208	2.7643	4.48147	2.31134	0.0836628	0.105958	0.71991	0.835921
14.1702	2.81903	4.56722	2.06053	14.2106	2.94205	14.1439	2.88179	4.43656	2.38601	0.0829748	0.105331	0.713553	0.829449
14.4239	2.92441	4.74234	2.0902	14.5568	2.87021	14.3646	3.00303	4.38974	2.46099	0.0826119	0.104914	0.708721	0.823502
14.6323	2.99013	4.69668	2.00059	14.4616	2.90734	14.583	3.12802	4.34097	2.5362	0.0821436	0.105581	0.704055	0.819324
14.8664	3.13994	4.74148	2.14249	14.6754	3.96041	14.7989	3.25679	4.29021	2.61157	0.0819134	0.105786	0.70047	0.814562
15.0785	3.35184	4.67433	2.4149	15.0261	3.5067	15.0122	3.38932	4.23744	2.68703	0.0816731	0.104999	0.696834	0.808406
15.2914	3.49905	4.4656	2.44454	15.3685	4.14761	15.2228	3.52563	4.18263	2.76249	0.081472	0.104177	0.691968	0.802691
15.5061	3.70203	4.43244	2.65016	15.5236	3.82936	15.4306	3.66572	4.12575	2.83789	0.0813776	0.103424	0.687395	0.796447
15.7205	3.81106	4.37099	2.57747	15.7234	3.4105	15.6355	3.80957	4.06678	2.91315	0.0814357	0.102587	0.682922	0.791148
15.9426	3.96172	4.37264	2.63062	15.9774	4.00094	15.8375	3.95719	4.00571	2.98817	0.0818646	0.101771	0.679056	0.786135
16.1434	4.09013	4.15967	2.57478	16.3376	4.21632	16.0363	4.10854	3.94251	3.0629	0.0823182	0.100999	0.674277	0.782352
16.3354	4.30807	4.10883	2.80219	16.3313	4.44499	16.2319	4.26363	3.87716	3.13723	0.0826861	0.10037	0.669687	0.777422
16.5514	4.45043	4.13546	2.80625	16.7586	4.48231	16.4242	4.42242	3.80966	3.21109	0.0835398	0.0996666	0.665803	0.773118
16.7259	4.63183	4.06464	2.91986	16.6039	4.67344	16.613	4.5849	3.74	3.28438	0.0840542	0.0990861	0.662004	0.768618
16.8878	4.77504	3.69206	2.82982	16.9236	5.10119	16.7983	4.75103	3.66817	3.35704	0.0841367	0.0983979	0.657125	0.76562
17.0407	5.03556	3.60195	3.13492	16.9955	5.21099	16.9799	4.92077	3.59416	3.42897	0.083844	0.098655	0.652347	0.760875
17.2194	5.1677	3.56267	3.05858	17.3421	4.64623	17.1579	5.09409	3.51797	3.50008	0.0835677	0.0983422	0.647692	0.757262
17.3705	5.37198	3.49754	3.195	17.2894	5.43542	17.3319	5.27094	3.4396	3.57028	0.0831035	0.0983807	0.643152	0.753228
17.5371	5.49593	3.40814	3.07851	17.6463	4.74597	17.5019	5.45128	3.35907	3.63949	0.0826285	0.0978367	0.638696	0.750895
17.7235	5.63496	3.44282	3.03561	17.7853	5.62476	17.6679	5.63506	3.27637	3.70762	0.0823186	0.0971643	0.634605	0.749871
17.8794	5.78997	3.28198	3.00139	17.9216	6.07151	17.8297	5.82221	3.19151	3.77458	0.0819648	0.0965783	0.630391	0.750191
18.0431	6.02282	3.25804	3.20216	18.1263	6.16985	17.9872	6.01269	3.10453	3.84027	0.0816719	0.0959395	0.626425	0.748807
18.2026	6.20395	3.23012	3.24904	18.1245	6.79027	18.1402	6.20641	3.01542	3.90462	0.0814477	0.0953066	0.622777	0.747655
18.3152	6.49026	3.10091	3.56906	18.2164	6.66138	18.2888	6.40332	2.92421	3.96753	0.0809729	0.0952027	0.619047	0.744171
18.4561	6.67443	2.97983	3.55005	18.4022	7.02231	18.4328	6.60333	2.83093	4.0289	0.0804954	0.0949324	0.615297	0.741371
18.5999	6.82155	2.97905	3.47977	18.5422	6.76013	18.572	6.80638	2.7356	4.08867	0.0800459	0.0943451	0.612004	0.739842
18.7574	7.00693	3.02691	3.51864	18.8089	7.24388	18.7064	7.01237	2.63825	4.14672	0.079748	0.0937556	0.609717	0.73855
18.9542	7.16489	3.12044	3.45452	19.1441	7.18344	18.8359	7.22122	2.53893	4.20299	0.0803367	0.093385	0.609377	0.738673
19.0554	7.32135	2.79677	3.34161	18.5479	7.4012	18.9604	7.43283	2.43767	4.25737	0.0805325	0.0936268	0.606947	0.741088
19.1296	7.64715	2.62028	3.74906	19.0138	7.8688	19.0798	7.64712	2.3345	4.3098	0.0802328	0.093061	0.604094	0.739177
19.2593	7.82813	2.60136	3.72531	19.3089	7.67375	19.1939	7.86397	2.22949	4.36017	0.0800723	0.0925881	0.601857	0.738022
19.329	8.07855	2.46269	3.90595	19.132	8.12845	19.3028	8.08329	2.12266	4.40842	0.0796508	0.0920433	0.599442	0.735689
19.4336	8.26743	2.42836	3.90036	19.0239	8.17194	19.4062	8.30497	2.01409	4.45445	0.0792412	0.0915961	0.597619	0.733836
19.5263	8.42198	2.38537	3.82074	19.347	8.30741	19.5042	8.5289	1.90381	4.49819	0.07882	0.0917867	0.596413	0.733212
19.6296	8.59585	2.24351	3.72866	19.6843	8.35902	19.5966	8.75494	1.7919	4.53956	0.0784497	0.0928262	0.594965	0.734141
19.7858	8.79983	2.32451	3.74634	20.0039	8.8906	19.6835	8.983	1.67841	4.57848	0.0787588	0.0943233	0.595564	0.735315
19.8725	8.9885	2.1142	3.68537	19.6061	9.48659	19.7645	9.21294	1.56341	4.61488	0.0791419	0.0967355	0.595085	0.737753
19.9896	9.2632	2.10614	3.88781	20.1574	9.45949	19.8398	9.44463	1.44697	4.64869	0.0802567	0.0980645	0.595827	0.738011
20.0501	9.44604	1.82054	3.77463	19.6163	9.76606	19.9093	9.67795	1.32916	4.67984	0.0811592	0.100482	0.59479	0.740032
20.1195	9.73439	1.74295	4.0144	20.1573	9.90876	19.9728	9.91275	1.21005	4.70826	0.082144	0.101638	0.594159	0.739551
20.1825	9.97875	1.69199	4.13686	19.1911	11.5493	20.0303	10.1489	1.08972	4.73389	0.0832012	0.102607	0.594246	0.738179
20.2192	10.2988	1.55552	4.42027	20.166	10.4687	20.0818	10.3863	0.968259	4.75666	0.0839546	0.10246	0.594173	0.735095
20.2466	10.5019	1.25122	4.28047	19.6775	10.803	20.1271	10.6247	0.845742	4.77652	0.0844021	0.102692	0.592517	0.733006
20.2942	10.817	1.18367	4.5158	20.371	11.0109	20.1663	10.864	0.722256	4.7934	0.0849643	0.102273	0.591314	0.729763
20.3224	11.0685	1.05271	4.55541	19.4335	12.3402	20.1993	11.1041	0.597892	4.80727	0.0854389	0.101814	0.59008	0.726476
20.357	11.3207	1.00655	4.62028	20.3164	11.3483	20.2261	11.3449	0.472738	4.81807	0.0860177	0.101327	0.589539	0.723071
20.3217	11.5251	0.499627	4.38429	19.2063	12.2418	20.2466	11.5861	0.346889	4.82575	0.0859155	0.101003	0.586783	0.720799
20.3869	11.7877	0.565478	4.45585	20.6141	11.9422	20.2608	11.8275	0.220439	4.83027	0.0864046	0.10058	0.584879	0.718189
20.4092	12.014	0.64329	4.531	19.966	11.9688	20.2687	12.0692	0.093487	4.83159	0.0870984	0.100235	0.584545	0.715279
20.3886	12.3426	0.494302	4.78474	20.3263	12.4966	20.2701	12.3108	-0.0338694	4.82968	0.0874569	0.0997962	0.584024	0.711812
20.3572	12.5392	0.0892816	4.50374	20.0192	12.4823	20.2652	12.5522	-0.161529	4.82451	0.0875014	0.0993235	0.58173	0.70908
20.3801	12.7946	0.115598	4.55772	20.498	12.8924	20.254	12.7933	-0.28939	4.81605	0.0879489	0.0988495	0.580301	0.706145
20.3826	12.9917	-0.00218414	4.39951	20.9151	12.2555	20.2363	13.0339	-0.417348	4.80428	0.0886795	0.0984675	0.578963	0.703905
20.3423	13.217	-0.0886361	4.43551	20.1943	13.1688	20.2122	13.2738	-0.545298	4.78918	0.0891559	0.0981601	0.57794	0.701442
20.3115	13.4274	-0.20831	4.3748	19.858	13.5236	20.1818	13.5129	-0.673135	4.77072	0.089616	0.0980497	0.576994	0.699226
20.2804	13.7267	-0.284584	4.55801	20.3245	13.8896	20.1449	13.7509	-0.800753	4.74892	0.0901431	0.0976264	0.576465	0.696251
20.2405	13.9196	-0.508503	4.35072	20.3387	13.5307	20.1017	13.9878	-0.928043	4.72374	0.0907038	0.0973986	0.575231	0.693991
20.1702	14.2149	-0.635813	4.54145	20.1216	14.337	20.0521	14.2233	-1.0549	4.69521	0.0909875	0.0969621	0.574014	0.691012
20.1056	14.4196	-0.813221	4.41701	19.6717	14.4038	19.9962	14.4573	-1.18121	4.66331	0.091169	0.0965943	0.572503	0.688314
19.9791	14.7161	-1.02843	4.62764	19.781	14.773	19.934	14.6897	-1.30687	4.62805	0.0908642	0.0961981	0.570566	0.685261
19.9158	14.9114	-1.1051	4.50138	20.1149	14.0165	19.8655	14.9202	-1.43177	4.58944	0.0905877	0.0957788	0.568881	0.682299
19.8938	15.1412	-1.03528	4.48999	20.0208	15.2053	19.7908	15.1486	-1.55581	4.54751	0.0907034	0.0953639	0.568478	0.679347
19.7931	15.3087	-1.5496	4.01189	20.0157	15.3443	19.7099	15.3749	-1.67887	4.50226	0.0906418	0.095151	0.56615	0.677943
19.7619	15.5015	-1.4458	3.96686	19.9131	15.554	19.6229	15.5989	-1.80085	4.45372	0.0911645	0.0951696	0.56468	0.676539
19.684	15.6759	-1.50453	3.86858	19.9388	15.0864	19.5298	15.8203	-1.92164	4.40193	0.0918804	0.0956926	0.563592	0.675453
19.5575	15.9298	-1.64195	4.02261	19.4748	16.0098	19.4307	16.039	-2.04114	4.3469	0.0922285	0.0958143	0.56241	0.673266
19.4596	16.119	-1.69326	3.98786	19.1556	16.0022	19.3257	16.2549	-2.15925	4.28868	0.092653	0.096218	0.561675	0.671017
19.3435	16.3192	-1.76254	4.00952	19.238	16.2719	19.2148	16.4679	-2.27586	4.22731	0.0930085	0.0967683	0.561293	0.668531
19.2382	16.4912	-1.94415	3.80744	19.4007	16.2962	19.0981	16.6777	-2.39087	4.16284	0.0934912	0.097838	0.560449	0.666563
19.0854	16.7469	-2.09485	3.97116	19.0029	16.8387	18.9757	16.8841	-2.50418	4.0953	0.0936343	0.0982225	0.559385	0.663942
18.9465	16.9191	-2.48439	3.60261	18.8373	17.7112	18.8477	17.0872	-2.61571	4.02476	0.093677	0.0989831	0.557249	0.662345
18.7322	17.2112	-2.73289	3.8773	18.6148	17.3832	18.7142	17.2866	-2.72534	3.95127	0.0933156	0.0988165	0.555016	0.659724
18.6117	17.4141	-2.58764	4.00827	18.8177	17.0316	18.5752	17.4822	-2.83299	3.87489	0.0930014	0.0986103	0.553242	0.657208
18.3822	17.6394	-2.82385	4.11926	18.1023	17.5529	18.4309	17.674	-2.93858	3.79568	0.0927353	0.0982694	0.551153	0.655245
18.2319	17.8249	-2.88318	4.03136	18.2749	17.4877	18.2814	17.8617	-3.042	3.71372	0.0924758	0.0979388	0.549175	0.653284
18.1205	18.0184	-2.80529	3.99556	18.2094	18.0461	18.1268	18.0453	-3.14318	3.62906	0.0921183	0.0975871	0.547851	0.651546
17.9521	18.1542	-3.09045	3.59728	18.3021	17.498	17.9671	18.2246	-3.24204	3.5418	0.0917728	0.0974067	0.545902	0.649054
17.8413	18.2879	-2.9706	3.48391	17.9018	18.2183	17.8026	18.3994	-3.3385	3.45199	0.0914842	0.0975227	0.544763	0.646578
17.7168	18.454	-2.99703	3.34892	18.8558	18.1364	17.6334	18.5697	-3.43247	3.35973	0.0914258	0.0976729	0.544018	0.644125
17.5034	18.6664	-3.16212	3.47143	17.3845	18.7039	17.4595	18.7353	-3.5239	3.26509	0.0911611	0.0974884	0.542876	0.641948
17.3308	18.7889	-3.33759	3.17717	17.7945	18.0801	17.281	18.8962	-3.61271	3.16817	0.0909217	0.0975651	0.541368	0.639549
17.1746	18.9286	-3.30482	3.13573	17.1762	18.8863	17.0983	19.0521	-3.69883	3.06904	0.090822	0.0977822	0.540424	0.637201
17.0068	19.0935	-3.39509	3.04658	16.9398	19.7311	16.9113	19.203	-3.78221	2.9678	0.0908573	0.097873	0.539456	0.63489
16.7784	19.2203	-3.52063	3.03653	16.5734	19.052	16.7201	19.3488	-3.86278	2.86455	0.0906616	0.0981307	0.538278	0.63274
16.5853	19.3719	-3.69661	2.86166	16.1674	20.2201	16.5251	19.4894	-3.9405	2.75938	0.0904777	0.0982848	0.536726	0.630503
16.3374	19.5623	-3.86381	2.98425	16.2338	19.6171	16.3262	19.6246	-4.01531	2.65237	0.0901567	0.0980734	0.534946	0.628861
16.1176	19.6268	-4.05088	2.62	16.4366	18.2742	16.1237	19.7545	-4.08716	2.54364	0.0898356	0.0983166	0.533041	0.626644
15.9055	19.7879	-4.0859	2.67856	15.9243	19.8703	15.9176	19.8789	-4.15602	2.43329	0.0895223	0.0982666	0.53118	0.62476
15.709	19.9029	-4.05602	2.64512	16.2328	19.2166	15.7082	19.9978	-4.22185	2.32141	0.0892065	0.0982431	0.52949	0.623149
15.4667	20.0836	-4.16971	2.75227	15.4332	20.1836	15.4956	20.111	-4.28461	2.2081	0.0889269	0.0979258	0.527722	0.622631
15.2369	20.2324	-4.32618	2.62913	14.3677	21.3406	15.2799	20.2185	-4.34427	2.09347	0.0886901	0.0975921	0.525889	0.622069
15.0711	20.3644	-4.20541	2.60094	15.2016	20.4385	15.0613	20.3203	-4.4008	1.97763	0.0883875	0.097324	0.524324	0.622078
14.8351	20.4381	-4.38662	2.28935	14.7476	19.9571	14.84	20.4162	-4.4542	1.86068	0.0880852	0.097007	0.522555	0.620958
14.6264	20.562	-4.36472	2.29938	14.6665	20.6088	14.6161	20.5063	-4.50443	1.74272	0.0877893	0.0967857	0.520902	0.620543
14.3806	20.6487	-4.56447	2.02535	13.841	21.0031	14.3897	20.5904	-4.55149	1.62386	0.0874954	0.0965771	0.51914	0.619323
14.1355	20.7194	-4.59329	1.98354	14.0521	20.5924	14.1611	20.6686	-4.59537	1.50421	0.0872266	0.0963422	0.517395	0.618489
13.8913	20.7891	-4.73863	1.72901	13.8232	20.859	13.9304	20.7408	-4.63606	1.38386	0.0869938	0.0961015	0.515736	0.617068
13.6072	20.856	-4.84572	1.72214	13.4686	20.7253	13.6977	20.807	-4.67357	1.26294	0.0870171	0.0958659	0.514216	0.616155
13.3555	20.8836	-5.01154	1.32511	13.8263	20.4261	13.4632	20.8671	-4.70789	1.14153	0.087169	0.0955594	0.513113	0.614306
13.1178	20.9192	-4.96842	1.26835	13.1072	20.8294	13.2271	20.9211	-4.73904	1.01975	0.0873322	0.0952467	0.51177	0.612624
12.8766	20.9789	-5.01261	1.13684	13.2669	21.1579	12.9895	20.969	-4.76702	0.897694	0.0875228	0.0949403	0.510489	0.610936
12.7087	21.0174	-4.80188	1.06489	12.8729	21.0592	12.7506	21.0108	-4.79186	0.775469	0.087305	0.094635	0.50884	0.609406
12.4396	21.0604	-4.96472	0.877349	11.5171	21.6724	12.5106	21.0465	-4.81358	0.653175	0.0872102	0.0943377	0.507351	0.607715
12.1959	21.1042	-4.95328	0.875012	12.2062	21.11	12.2695	21.0761	-4.83219	0.530912	0.0871299	0.0940636	0.505825	0.606398
11.9503	21.1225	-5.04131	0.619468	12.3859	21.1066	12.0276	21.0996	-4.84773	0.408778	0.087071	0.0937831	0.504457	0.604709
11.7192	21.085	-4.96436	0.500864	11.6814	20.8651	11.785	21.117	-4.86022	0.286869	0.0869532	0.0935222	0.502936	0.603043
11.4597	21.0668	-5.05813	0.262304	11.5265	20.6748	11.5418	21.1283	-4.86971	0.165281	0.0869236	0.0933563	0.501583	0.601204
11.2632	21.063	-4.91146	0.209155	11.363	21.0688	11.2982	21.1335	-4.87623	0.0441057	0.0866972	0.0932316	0.500031	0.599475
10.9904	21.019	-5.04281	-0.0479164	10.5558	20.5567	11.0544	21.1327	-4.87982	-0.076565	0.0865753	0.093372	0.498649	0.597627
10.8005	20.9819	-4.87475	-0.130687	10.8903	20.927	10.8105	21.1259	-4.88053	-0.196643	0.0863128	0.0937662	0.497118	0.595813
10.5258	20.9818	-4.95706	-0.108235	9.30535	21.3896	10.5666	21.1131	-4.8784	-0.31604	0.0861084	0.0940405	0.495638	0.594215
10.2259	21.0386	-5.10926	0.0112824	10.189	21.209	10.3229	21.0943	-4.87349	-0.434674	0.0861789	0.0938554	0.494474	0.593428
9.9664	21.0235	-5.19598	-0.214759	9.97958	21.2932	10.0795	21.0697	-4.86585	-0.552463	0.0863664	0.0936407	0.493648	0.592218
9.81459	20.9811	-4.91216	-0.309304	9.99634	20.9797	9.83658	21.0391	-4.85554	-0.669327	0.0861242	0.093468	0.492187	0.5911
9.56466	20.969	-4.92914	-0.314324	9.38223	21.111	9.59422	21.0028	-4.84262	-0.785189	0.0858978	0.0932257	0.490766	0.590456
9.40528	20.9179	-4.69652	-0.40392	9.53921	20.8762	9.35258	20.9607	-4.82714	-0.899977	0.0857392	0.0930077	0.489415	0.589942
9.17642	20.875	-4.76114	-0.674698	9.63392	20.9724	9.11177	20.9128	-4.80919	-1.01362	0.0856303	0.0927792	0.487987	0.588779
8.85328	20.8552	-4.98233	-0.619454	8.70331	20.8221	8.87192	20.8594	-4.78881	-1.12605	0.0853915	0.092508	0.486783	0.588331
8.6287	20.7714	-4.97152	-0.908363	9.84634	20.009	8.63315	20.8003	-4.76608	-1.2372	0.0851436	0.0922652	0.485619	0.587154
8.33982	20.6834	-5.06181	-0.956059	8.22277	20.4839	8.39557	20.7358	-4.74108	-1.34701	0.0850029	0.092084	0.484827	0.586209
8.0872	20.6062	-5.11211	-1.18299	8.29647	20.4978	8.1593	20.6657	-4.71387	-1.45542	0.0849343	0.09193	0.484373	0.584887
7.85884	20.5217	-5.03459	-1.23012	7.88599	20.45	7.92445	20.5903	-4.68453	-1.56237	0.0848364	0.0918137	0.483712	0.583754
7.6231	20.4434	-5.06516	-1.50731	8.29081	20.6565	7.69111	20.5096	-4.65313	-1.66781	0.0847502	0.0916885	0.483335	0.582219
7.29697	20.3862	-5.25847	-1.45593	7.18029	20.392	7.45939	20.4237	-4.61975	-1.7717	0.0853877	0.0914725	0.484353	0.581057
7.03295	20.2921	-5.28091	-1.57517	7.09214	20.1196	7.22939	20.3326	-4.58448	-1.87399	0.0864111	0.0912656	0.485803	0.579855
6.78826	20.2044	-5.22826	-1.59416	6.81542	20.1859	7.00119	20.2364	-4.54738	-1.97462	0.0876267	0.0910416	0.48711	0.578932
6.53684	20.1164	-5.22513	-1.70357	6.89359	20.1536	6.7749	20.1352	-4.50854	-2.07357	0.0891664	0.0907992	0.488682	0.57798
6.31986	20.0206	-5.10705	-1.73167	6.38914	20.0137	6.55059	20.0292	-4.46805	-2.17079	0.0905585	0.0905502	0.48964	0.577304
6.08307	19.9329	-5.09604	-1.89088	6.67637	20.2142	6.32834	19.9183	-4.42598	-2.26625	0.0921212	0.0903076	0.490812	0.576388
5.8413	19.8348	-5.06111	-1.89938	5.86119	19.8306	6.10823	19.8027	-4.38241	-2.35993	0.0939643	0.0900918	0.492034	0.575818
5.57434	19.6911	-5.14738	-2.22866	5.28178	19.5036	5.89034	19.6824	-4.33744	-2.45178	0.0965608	0.0898489	0.494314	0.574487
5.46094	19.5591	-4.76516	-2.29352	5.69089	19.5755	5.67472	19.5577	-4.29114	-2.5418	0.0975737	0.0896058	0.494207	0.573223
5.24278	19.4073	-4.73335	-2.48922	5.9506	18.9859	5.46145	19.4284	-4.24359	-2.62995	0.0986232	0.0893781	0.494183	0.571773
5.06166	19.3074	-4.59327	-2.46778	5.17021	19.4397	5.25059	19.2948	-4.19488	-2.71622	0.0993247	0.0891435	0.49372	0.570531
4.86724	19.1962	-4.50313	-2.46405	5.87397	19.301	5.04219	19.157	-4.1451	-2.80059	0.0998785	0.0889521	0.493097	0.569541
4.7428	19.0426	-4.23129	-2.52899	4.89149	18.982	4.8363	19.015	-4.09432	-2.88305	0.0998458	0.0887392	0.491892	0.568616
4.51064	18.8919	-4.32546	-2.78203	3.98679	19.0452	4.63297	18.8689	-4.04263	-2.96359	0.0999774	0.088521	0.491025	0.567271
4.35831	18.7619	-4.15897	-2.78293	4.4685	18.834	4.43224	18.7188	-3.99012	-3.0422	0.0998587	0.088344	0.48989	0.566095
4.16901	18.6161	-4.10874	-2.80253	4.69245	18.4634	4.23416	18.5648	-3.93685	-3.11888	0.0997092	0.0881912	0.48877	0.56508
4.07952	18.4647	-3.80018	-2.84101	4.26269	18.481	4.03876	18.4071	-3.88293	-3.19362	0.0994939	0.0880601	0.487539	0.564185
